196,0.971254,362,209,362.053,208.592
197,0.971021,362,208,362.716,208.639
198,0.971231,364,208,363.435,208.339
199,0.971964,364,208,364.388,208.229
200,0.972034,365,208,365.033,208.149
201,0.972284,366,208,365.899,208.075
202,0.972436,367,208,366.806,208.01
203,0.973074,367,208,367.588,207.973
204,0.972926,368,208,368.236,207.933
205,0.973228,368,208,368.936,207.923
206,0.973416,369,208,369.53,207.909
207,0.973488,370,208,370.34,207.86
208,0.973742,370,208,371.032,207.851
209,0.973736,371,208,371.622,207.837
210,0.97406,372,208,372.438,207.796
211,0.974191,372,208,373.125,207.79
212,0.97485,373,208,373.716,207.784
213,0.974729,373,208,374.326,207.778
214,0.975152,374,208,374.832,207.797
215,0.975007,375,208,375.592,207.791
216,0.975209,376,208,376.398,207.799
217,0.975381,376,208,377.081,207.813
218,0.975738,377,208,377.625,207.833
219,0.975732,377,208,378.256,207.848
220,0.975981,378,208,378.769,207.837
221,0.976032,379,208,379.512,207.833
222,0.976247,379,208,380.134,207.841
223,0.976385,380,208,380.65,207.865
224,0.976798,381,207,381.42,207.683
225,0.976867,382,207,382.243,207.374
226,0.97745,383,207,383.114,207.259
227,0.977486,383,207,383.824,207.191
228,0.977494,384,207,384.441,207.109
229,0.977997,384,207,385.102,207.036
230,0.978132,385,207,385.652,206.996
231,0.978175,386,207,386.417,206.957
232,0.978747,387,207,387.256,206.917
233,0.978457,388,207,388.132,206.899
234,0.978671,388,207,388.877,206.872
235,0.97939,389,207,389.474,206.854
236,0.979294,390,207,390.322,206.821
237,0.979541,390,207,391.027,206.814
238,0.97961,391,207,391.606,206.798
239,0.979888,391,207,392.236,206.803
240,0.979934,392,207,392.771,206.825
241,0.980051,392,207,393.385,206.839
242,0.980274,393,206,393.874,206.662
243,0.980523,394,206,394.624,206.346
244,0.98112,395,206,395.43,206.199
245,0.981259,396,206,396.271,206.116
246,0.982025,396,206,396.985,206.014
247,0.982199,397,206,397.579,205.942
248,0.982433,398,206,398.389,205.879
249,0.982718,398,206,399.076,205.848
250,0.982915,399,206,399.645,205.81
251,0.983138,400,206,400.454,205.798
252,0.983936,400,206,401.123,205.788
253,0.98395,401,206,401.695,205.78
254,0.984019,401,206,402.313,205.76
255,0.984487,402,206,402.811,205.764
256,0.984517,403,206,403.566,205.792
257,0.984811,403,206,404.182,205.798
258,0.985249,405,205,404.844,205.629
259,0.985731,405,205,405.761,205.316
260,0.986549,406,205,406.353,205.2
261,0.986715,407,205,407.219,205.094
262,0.987681,407,205,407.924,204.993
263,0.987717,408,205,408.516,204.924
264,0.988493,408,205,409.179,204.861
265,0.988459,409,205,409.718,204.817
266,0.988881,409,205,410.324,204.791
267,0.989464,410,205,410.799,204.777
268,0.989701,411,205,411.507,204.754
269,0.989735,411,205,412.169,204.758
270,0.990238,412,205,412.688,204.788
271,0.990317,412,205,413.266,204.775
272,0.990895,414,204,413.928,204.601
273,0.991171,414,204,414.799,204.287
274,0.991938,415,204,415.364,204.182
275,0.992569,415,204,416.022,204.076
276,0.992699,416,204,416.555,203.998
277,0.993034,416,204,417.16,203.944
278,0.993414,417,204,417.656,203.9
279,0.993504,417,204,418.222,203.866
280,0.993699,417,204,418.486,203.808
281,0.993355,417,204,418.705,203.761
282,0.99339,416,204,418.68,203.752
283,0.993581,416,204,418.463,203.742
284,0.992984,416,204,418.414,203.741
285,0.993163,415,204,418.154,203.735
286,0.993439,415,204,417.706,203.75
287,0.992863,415,204,417.442,203.769
288,0.992285,414,204,417.031,203.784
289,0.992422,414,204,416.457,203.764
290,0.992242,414,204,416.118,203.79
291,0.991785,413,204,415.608,203.809
292,0.99125,413,204,414.976,203.829
293,0.991042,412,204,414.397,203.838
294,0.990741,412,204,413.703,203.852
295,0.990215,412,204,413.258,203.863
296,0.989706,411,204,412.728,203.886
297,0.989708,411,204,412.07,203.919
298,0.988898,410,204,411.485,203.932
299,0.988918,410,204,410.809,203.94
300,0.988398,409,204,410.22,203.957
301,0.988134,409,204,409.517,203.945
302,0.987978,408,204,408.939,203.964
303,0.987725,408,204,408.273,203.971
304,0.987517,408,204,407.879,203.975
305,0.987297,407,204,407.388,203.981
306,0.98736,407,204,406.791,204.001
307,0.987097,406,204,406.291,203.991
308,0.986615,406,204,405.703,204.004
309,0.986467,405,204,405.19,204.012
310,0.986101,405,204,404.598,203.996
311,0.985807,404,204,404.109,203.999
312,0.98539,403,204,403.34,203.993
313,0.984999,403,204,402.682,203.973
314,0.984833,402,204,402.14,203.976
315,0.984054,401,204,401.35,203.978
316,0.983958,401,204,400.657,203.956
317,0.9838,400,204,400.062,203.938
318,0.983447,400,204,399.396,203.947
319,0.98279,399,204,398.847,203.951
320,0.982573,398,205,398.059,204.126
321,0.982586,397,205,397.209,204.468
322,0.982175,396,205,396.335,204.593
323,0.982191,396,205,395.556,204.709
324,0.982255,395,205,394.914,204.827
325,0.981812,395,205,394.227,204.878
326,0.981577,394,205,393.639,204.944
327,0.98129,394,205,393.001,204.998
328,0.981088,393,205,392.476,205.059
329,0.981456,392,205,391.707,205.114
330,0.980894,392,205,391.038,205.153
331,0.980676,391,205,390.501,205.185
332,0.980375,390,205,389.718,205.197
333,0.980237,390,205,389.063,205.213
334,0.980302,389,205,388.5,205.23
335,0.979708,388,205,387.707,205.233
336,0.97953,387,205,386.87,205.204
337,0.979327,387,205,386.162,205.218
338,0.978848,386,205,385.556,205.215
339,0.97915,385,205,384.733,205.217
340,0.978662,385,205,384.035,205.204
341,0.978737,384,206,383.454,205.35
342,0.978498,384,206,382.811,205.655
343,0.977824,383,205,382.258,205.6
344,0.977806,383,206,381.686,205.533
345,0.977558,382,206,381.214,205.818
346,0.977569,381,206,380.486,205.914
347,0.977468,380,206,379.718,205.994
348,0.977043,380,206,379.058,206.041
349,0.977266,379,206,378.487,206.078
350,0.976725,378,206,377.699,206.102
351,0.97649,378,206,377.022,206.158
352,0.976376,377,206,376.482,206.174
353,0.976128,377,206,375.836,206.174
354,0.975665,376,206,375.305,206.194
355,0.975536,375,206,374.556,206.196
356,0.975767,375,206,373.931,206.217
357,0.975555,374,206,373.41,206.214
358,0.975695,373,206,372.657,206.21
359,0.975152,373,206,371.998,206.192
360,0.974893,372,206,371.462,206.195
361,0.974506,371,206,370.661,206.178
362,0.974566,371,206,370.015,206.185
363,0.974135,370,206,369.47,206.158
364,0.973683,370,206,368.85,206.143
365,0.974114,369,206,368.348,206.13
366,0.973419,369,206,367.778,206.111
367,0.973282,368,206,367.297,206.082
368,0.973203,367,206,366.588,206.071
369,0.973042,367,206,365.976,206.057
370,0.97257,366,206,365.469,206.051
371,0.972728,365,207,364.726,206.202
372,0.972065,365,206,364.087,206.349
373,0.972491,364,206,363.552,206.138
374,0.972526,363,207,362.767,206.281
375,0.972197,363,206,362.119,206.42
376,0.971691,362,206,361.549,206.228
377,0.971761,361,206,360.755,206.203
378,0.971424,361,206,360.089,206.195
379,0.971414,360,207,359.528,206.333
380,0.971516,359,207,358.733,206.638
381,0.971467,359,206,358.077,206.56
382,0.97105,358,207,357.515,206.504
383,0.970736,358,207,356.894,206.778
384,0.970176,357,207,356.388,206.858
385,0.970165,356,207,355.622,206.938
386,0.969711,356,207,354.991,207.002
387,0.970233,355,207,354.452,207.063
388,0.96952,354,207,353.655,207.084
389,0.969286,354,207,353.018,207.105
390,0.969836,354,207,352.652,207.12
391,0.969487,353,207,352.195,207.128
392,0.969141,352,207,351.503,207.127
393,0.968992,351,207,350.743,207.138
394,0.969155,351,207,350.098,207.142
395,0.968844,350,207,349.556,207.137
396,0.968677,350,207,348.97,207.153
397,0.969026,349,207,348.46,207.165
398,0.968366,348,207,347.717,207.163
399,0.968098,348,207,347.069,207.148
400,0.967653,347,208,346.544,207.315
401,0.967601,346,208,345.771,207.604
402,0.967925,346,207,345.112,207.544
403,0.967852,345,207,344.552,207.304
404,0.967583,345,207,343.95,207.267
405,0.967342,344,208,343.449,207.408
406,0.966989,344,207,342.869,207.548
407,0.966782,343,208,342.387,207.474
408,0.966213,342,207,341.676,207.581
409,0.966558,342,208,341.048,207.524
410,0.966257,341,207,340.531,207.615
411,0.966209,341,208,339.949,207.559
412,0.966648,341,208,339.648,207.817
413,0.966925,342,208,339.588,207.886
414,0.966949,342,208,339.749,207.932
415,0.967113,342,208,339.761,207.987
416,0.967411,343,208,339.971,208.04
417,0.967437,343,208,340.367,208.087
418,0.967192,344,208,340.778,208.124
419,0.967322,344,208,341.327,208.157
420,0.967993,344,208,341.669,208.158
421,0.968006,345,208,342.166,208.156
422,0.96785,345,208,342.793,208.173
423,0.968103,345,208,343.181,208.168
424,0.968186,346,208,343.705,208.153
425,0.968416,346,209,344.356,208.332
426,0.969056,346,209,344.752,208.659
427,0.96849,347,208,345.297,208.599
428,0.968679,346,209,345.781,208.536
429,0.96879,347,209,346.013,208.835
430,0.968998,347,209,346.54,208.913
431,0.969172,348,209,346.992,208.975
432,0.968919,348,209,347.578,209.045
433,0.969581,348,209,347.902,209.101
434,0.969467,349,209,348.346,209.117
435,0.969541,349,209,348.869,209.156
436,0.969664,350,209,349.358,209.168
437,0.969864,350,209,349.918,209.208
438,0.969438,350,209,350.239,209.208
439,0.970097,351,209,350.651,209.202
440,0.970128,352,209,351.352,209.202
441,0.969845,352,209,351.958,209.189
442,0.970006,352,209,352.306,209.212
443,0.970401,353,209,352.775,209.198
444,0.970138,353,209,353.304,209.197
445,0.970388,353,209,353.606,209.185
446,0.970376,354,209,354.023,209.171
447,0.970537,354,209,354.545,209.163
448,0.970725,355,209,355.005,209.145
449,0.970547,355,209,355.528,209.133
450,0.970498,355,209,355.785,209.131
451,0.970552,355,209,356.011,209.116
452,0.970721,356,209,356.342,209.099
453,0.970893,357,209,356.937,209.081
454,0.970643,357,209,357.474,209.069
455,0.971219,358,209,357.919,209.055
456,0.9714,359,209,358.642,209.051
457,0.971278,359,209,359.248,209.042
458,0.971683,360,209,359.769,209.034
459,0.971267,360,209,360.399,209.043
460,0.971198,361,209,360.896,209.028
461,0.971532,361,209,361.509,209.015
462,0.971476,362,209,362.001,209.01
463,0.971436,362,209,362.592,209.004
464,0.971744,363,209,363.093,208.976
465,0.971845,363,209,363.661,208.986
466,0.971919,364,209,364.158,208.985
467,0.972482,365,209,364.897,209.003
468,0.972734,365,209,365.516,208.994
469,0.973045,366,209,366.039,208.994
470,0.973038,366,209,366.666,208.995
471,0.973174,367,209,367.181,209
472,0.973667,368,209,367.944,209.002
473,0.973889,368,209,368.58,209.009
474,0.973575,369,209,369.148,208.982
475,0.973655,369,209,369.783,208.98
476,0.973977,370,209,370.269,208.983
477,0.974079,370,209,370.868,209.006
478,0.974328,371,209,371.361,209.012
479,0.974461,371,209,371.946,209.01
480,0.974558,372,209,372.424,209.014
481,0.974849,373,209,373.162,209.044
482,0.974717,374,208,373.968,208.858
483,0.975335,374,208,374.633,208.54
484,0.975097,375,208,375.183,208.403
485,0.975518,375,209,375.824,208.466
486,0.975803,377,208,376.54,208.54
487,0.97537,377,208,377.458,208.25
488,0.975841,378,208,378.068,208.156
489,0.976163,378,208,378.729,208.077
490,0.976211,379,208,379.308,208.013
491,0.976325,380,208,380.126,207.976
492,0.976143,380,208,380.797,207.949
493,0.976437,381,208,381.391,207.915
494,0.977272,382,208,382.195,207.888
495,0.977077,382,208,382.881,207.873
496,0.977324,383,208,383.467,207.848
497,0.977557,384,208,384.275,207.847
498,0.9781,385,208,385.13,207.837
499,0.977974,386,208,386.033,207.846
500,0.978096,386,208,386.8,207.855
501,0.978072,387,208,387.414,207.859
502,0.978533,388,207,388.274,207.691
503,0.978943,389,207,389.176,207.375
504,0.979027,390,207,390.105,207.262
505,0.979575,390,207,390.885,207.155
506,0.979932,391,207,391.538,207.061
507,0.979787,391,207,392.238,206.983
508,0.979901,392,207,392.816,206.929
509,0.980326,393,207,393.606,206.895
510,0.980594,393,207,394.259,206.847
511,0.980581,394,207,394.815,206.815
512,0.981173,395,207,395.582,206.77
513,0.981172,395,207,396.256,206.78
514,0.981415,396,207,396.782,206.775
515,0.982002,397,207,397.583,206.752
516,0.981942,397,207,398.242,206.752
517,0.981833,398,207,398.76,206.768
518,0.98222,399,206,399.576,206.614
519,0.982489,400,206,400.392,206.312
520,0.982861,401,206,401.256,206.201
521,0.983491,402,206,402.166,206.09
522,0.984309,402,206,402.901,206.007
523,0.98474,403,206,403.536,205.964
524,0.984624,403,206,404.221,205.912
525,0.985347,404,206,404.783,205.868
526,0.985877,405,206,405.593,205.852
527,0.986186,405,206,406.261,205.824
528,0.986695,406,206,406.819,205.794
529,0.987069,407,206,407.602,205.787
530,0.987649,407,206,408.247,205.784
531,0.987603,408,206,408.767,205.782
532,0.987896,408,206,409.359,205.784
533,0.987915,409,206,409.871,205.786
534,0.988244,410,205,410.625,205.619
535,0.988511,411,205,411.427,205.318
536,0.989468,412,205,412.293,205.202
537,0.99007,412,205,413.015,205.093
538,0.990666,413,205,413.587,205.014
539,0.991134,413,205,414.222,204.946
540,0.991813,414,205,414.76,204.886
541,0.992385,414,205,415.368,204.829
542,0.992454,415,205,415.845,204.777
543,0.992383,415,205,416.406,204.749
544,0.992386,414,205,416.533,204.743
545,0.992271,414,205,416.431,204.731
546,0.991935,414,205,416.438,204.72
547,0.991949,413,205,416.238,204.729
548,0.991221,413,205,415.833,204.716
549,0.991079,413,205,415.627,204.744
550,0.990695,414,204,415.586,204.563
551,0.990547,413,204,415.55,204.247
552,0.990797,413,204,415.113,204.147
553,0.989556,413,204,414.909,204.047
554,0.990168,412,204,414.522,203.96
555,0.989749,412,204,413.984,203.909
556,0.989863,411,204,413.479,203.881
557,0.989289,411,204,412.858,203.814
558,0.989048,410,204,412.285,203.811
559,0.989025,410,204,411.621,203.799
560,0.988782,409,204,411.042,203.758
561,0.988649,409,204,410.329,203.739
562,0.988675,409,204,409.892,203.728
563,0.988227,408,204,409.326,203.729
564,0.987715,408,204,408.671,203.726
565,0.987646,407,204,408.097,203.751
566,0.987653,407,204,407.447,203.791
567,0.98746,407,204,407.036,203.805
568,0.987208,406,204,406.51,203.825
569,0.98698,406,204,405.924,203.834
570,0.986619,406,204,405.567,203.855
571,0.986601,405,204,405.155,203.853
572,0.986322,405,204,404.614,203.856
573,0.98595,404,204,404.167,203.865
574,0.985515,404,204,403.612,203.874
575,0.985509,403,204,403.148,203.918
576,0.98479,403,204,402.584,203.922
577,0.984942,402,204,402.122,203.925
578,0.98458,402,204,401.559,203.922
579,0.984464,402,204,401.255,203.94
580,0.983989,401,204,400.828,203.939
581,0.983871,401,204,400.32,203.943
582,0.983232,400,204,399.899,203.964
583,0.983589,400,204,399.375,203.963
584,0.983221,399,204,398.944,203.954
585,0.982804,398,204,398.239,203.952
586,0.982821,398,204,397.64,203.943
587,0.982364,397,204,397.114,203.951
588,0.982043,397,204,396.52,203.941
589,0.981848,396,204,396.029,203.957
590,0.981524,396,204,395.447,203.966
591,0.981267,395,204,394.957,203.979
592,0.980746,394,205,394.183,204.165
593,0.98097,393,205,393.386,204.522
594,0.980375,393,205,392.697,204.635
595,0.980833,392,205,392.121,204.734
596,0.980358,392,205,391.467,204.827
597,0.980829,391,205,390.908,204.89
598,0.980332,390,205,390.105,204.968
599,0.980067,390,205,389.426,205.04
600,0.979405,389,205,388.839,205.094
601,0.979327,389,205,388.194,205.126
602,0.979204,388,205,387.641,205.168
603,0.979344,388,205,387.025,205.189
604,0.978719,387,205,386.516,205.218
605,0.978902,386,205,385.762,205.234
606,0.978598,385,205,384.946,205.229
607,0.978281,385,205,384.274,205.222
608,0.978175,384,205,383.689,205.209
609,0.978064,384,205,383.044,205.194
610,0.977918,383,205,382.506,205.185
611,0.977213,382,205,381.727,205.184
612,0.976993,381,205,380.898,205.159
613,0.977601,381,205,380.214,205.159
614,0.976556,380,205,379.639,205.14
615,0.976472,379,206,378.821,205.304
616,0.976376,379,205,378.147,205.449
617,0.976537,378,206,377.552,205.404
618,0.97638,378,206,376.896,205.713
619,0.97554,377,206,376.385,205.795
620,0.975435,377,206,375.77,205.892
621,0.975113,376,206,375.293,205.979
622,0.974565,376,206,374.733,206.037
623,0.975044,375,206,374.27,206.082
624,0.974684,374,206,373.561,206.096
625,0.974927,373,206,372.796,206.136
626,0.974532,373,206,372.117,206.149
627,0.974451,373,206,371.746,206.174
628,0.974423,372,206,371.271,206.199
629,0.974388,371,206,370.542,206.212
630,0.973837,370,206,369.773,206.205
631,0.972991,370,206,369.112,206.191
632,0.973374,369,206,368.548,206.177
633,0.972813,368,206,367.771,206.163
634,0.972936,368,206,367.109,206.157
635,0.972352,367,206,366.575,206.14
636,0.972116,367,206,365.942,206.153
637,0.972023,366,206,365.422,206.13
638,0.972275,365,206,364.648,206.109
639,0.971992,365,206,363.996,206.115
640,0.97179,364,206,363.474,206.111
641,0.971777,363,206,362.711,206.111
642,0.971863,363,206,362.044,206.086
643,0.971165,362,206,361.558,206.074
644,0.971089,361,206,360.769,206.072
645,0.97104,361,206,360.098,206.068
646,0.970331,360,206,359.533,206.069
647,0.970267,360,206,358.917,206.072
648,0.970538,359,206,358.41,206.039
649,0.969804,358,206,357.657,206.037
650,0.969986,358,206,357.017,206.036
651,0.969607,357,206,356.494,206.025
652,0.969754,356,206,355.746,206.01
653,0.969349,356,206,355.1,205.99
654,0.969181,355,206,354.529,205.984
655,0.968975,355,206,353.921,205.989
656,0.968756,354,206,353.411,205.989
657,0.968552,354,206,352.842,205.972
658,0.968569,353,206,352.361,205.962
659,0.967917,352,207,351.624,206.136
660,0.968351,351,207,350.845,206.48
661,0.968488,351,207,350.165,206.61
662,0.968054,350,207,349.612,206.717
663,0.968264,350,207,348.981,206.824
664,0.968254,349,207,348.481,206.9
665,0.967971,348,207,347.701,206.963
666,0.967209,348,207,347.061,207.034
667,0.967335,347,207,346.532,207.081
668,0.967222,347,207,345.931,207.1
669,0.967143,346,207,345.429,207.118
670,0.96705,346,207,344.858,207.135
671,0.96681,345,207,344.362,207.139
672,0.966389,344,207,343.612,207.163
673,0.966361,344,207,342.994,207.149
674,0.966478,343,207,342.476,207.134
675,0.966232,344,207,342.047,207.124
676,0.966874,344,207,342.1,207.147
677,0.967265,344,207,341.992,207.119
678,0.966858,345,207,342.088,207.118
679,0.96695,345,207,342.409,207.129
680,0.967593,345,207,342.548,207.122
681,0.967527,346,207,342.891,207.118
682,0.966966,346,207,343.372,207.124
683,0.967778,346,207,343.665,207.131
684,0.968018,346,208,343.953,207.279
685,0.968393,347,208,344.421,207.62
686,0.967823,347,208,344.975,207.732
687,0.967779,348,208,345.501,207.859
688,0.968632,348,208,346.15,207.95
689,0.968993,348,208,346.563,208.007
690,0.968536,349,208,347.136,208.036
691,0.968683,349,208,347.779,208.085
692,0.968747,350,208,348.346,208.129
693,0.969046,350,208,349.015,208.156
694,0.969182,351,208,349.589,208.193
695,0.969503,351,208,350.265,208.192
696,0.969742,351,208,350.678,208.211
697,0.970202,352,208,351.2,208.226
698,0.969707,352,208,351.829,208.211
699,0.969406,352,208,352.202,208.204
700,0.969854,353,208,352.653,208.193
701,0.969777,353,208,353.218,208.186
702,0.969514,354,208,353.704,208.174
703,0.969315,354,208,354.279,208.154
704,0.970039,354,208,354.616,208.147
705,0.969987,355,208,355.031,208.12
706,0.969968,355,208,355.568,208.11
707,0.970165,355,208,355.829,208.101
708,0.970925,356,208,356.2,208.079
709,0.970401,356,208,356.686,208.062
710,0.97048,357,208,357.096,208.07
711,0.970562,357,208,357.603,208.068
712,0.970552,358,208,358.01,208.057
713,0.970889,358,208,358.52,208.049
714,0.971092,358,208,358.769,208.042
715,0.97129,359,208,359.156,208.047
716,0.971225,359,208,359.665,208.03
717,0.971321,360,208,360.084,208.026
718,0.971599,360,208,360.591,208.017
719,0.971382,360,208,360.842,208.023
720,0.971387,361,209,361.196,208.185
721,0.971411,361,208,361.656,208.335
722,0.971679,361,208,361.889,208.139
723,0.971648,362,209,362.224,208.307
724,0.971871,362,209,362.677,208.615
725,0.971805,363,208,363.038,208.559
726,0.971661,363,208,363.531,208.322
727,0.972171,364,209,363.932,208.439
728,0.972262,364,209,364.44,208.719
729,0.972403,364,209,364.712,208.805
730,0.972638,365,209,365.092,208.889
731,0.972684,365,209,365.581,208.95
732,0.972947,366,209,366.001,208.991
733,0.972618,366,209,366.516,209.047
734,0.973321,367,209,366.948,209.101
735,0.973351,367,209,367.499,209.119
736,0.973364,368,209,367.938,209.143
